"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"3","org.apache.shardingsphere.mode.manager.cluster.coordinator.registry.process","C:\ShravanMetrics\SS\mode\type\cluster\core\src\test\java\org\apache\shardingsphere\mode\manager\cluster\coordinator\registry\process\ProcessListClusterPersistRepositoryFixture.java","3","83","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","org.apache.shardingsphere.mode.repository.cluster.lock.impl","C:\ShravanMetrics\SS\mode\type\cluster\repository\api\src\main\java\org\apache\shardingsphere\mode\repository\cluster\lock\impl\DefaultDistributedLock.java","3","65","Avoid unused private methods such as 'persist(String)'.","Best Practices","UnusedPrivateMethod"
"1","org.apache.shardingsphere.mode.repository.cluster.zookeeper.handler","C:\ShravanMetrics\SS\mode\type\cluster\repository\provider\zookeeper\src\main\java\org\apache\shardingsphere\mode\repository\cluster\zookeeper\handler\ZookeeperExceptionHandler.java","2","49","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","org.apache.shardingsphere.mode.repository.cluster.zookeeper.listener","C:\ShravanMetrics\SS\mode\type\cluster\repository\provider\zookeeper\src\main\java\org\apache\shardingsphere\mode\repository\cluster\zookeeper\listener\SessionConnectionReconnectListener.java","2","57","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","org.apache.shardingsphere.mode.manager.standalone.service","C:\ShravanMetrics\SS\mode\type\standalone\core\src\main\java\org\apache\shardingsphere\mode\manager\standalone\service\StandaloneMetaDataManagerPersistService.java","3","146","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"2","org.apache.shardingsphere.mode.manager.standalone.service","C:\ShravanMetrics\SS\mode\type\standalone\core\src\main\java\org\apache\shardingsphere\mode\manager\standalone\service\StandaloneMetaDataManagerPersistService.java","3","192","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"1","org.apache.shardingsphere.mode.manager.standalone.service","C:\ShravanMetrics\SS\mode\type\standalone\core\src\main\java\org\apache\shardingsphere\mode\manager\standalone\service\StandaloneProcessPersistService.java","3","46","Ensure that resources like this Statement object are closed after use","Error Prone","CloseResource"
"1","org.apache.shardingsphere.mode.manager.standalone.fixture","C:\ShravanMetrics\SS\mode\type\standalone\core\src\test\java\org\apache\shardingsphere\mode\manager\standalone\fixture\StandalonePersistRepositoryFixture.java","3","61","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"2","org.apache.shardingsphere.mode.manager.standalone.fixture","C:\ShravanMetrics\SS\mode\type\standalone\core\src\test\java\org\apache\shardingsphere\mode\manager\standalone\fixture\StandalonePersistRepositoryFixture.java","3","65","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"3","org.apache.shardingsphere.mode.manager.standalone.fixture","C:\ShravanMetrics\SS\mode\type\standalone\core\src\test\java\org\apache\shardingsphere\mode\manager\standalone\fixture\StandalonePersistRepositoryFixture.java","3","69","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","org.apache.shardingsphere.mode.manager.standalone.service","C:\ShravanMetrics\SS\mode\type\standalone\core\src\test\java\org\apache\shardingsphere\mode\manager\standalone\service\StandaloneProcessPersistServiceTest.java","3","62","Ensure that resources like this Statement object are closed after use","Error Prone","CloseResource"
"1","org.apache.shardingsphere.mode.repository.standalone.jdbc","C:\ShravanMetrics\SS\mode\type\standalone\repository\provider\jdbc\src\main\java\org\apache\shardingsphere\mode\repository\standalone\jdbc\JDBCRepository.java","2","93","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"2","org.apache.shardingsphere.mode.repository.standalone.jdbc","C:\ShravanMetrics\SS\mode\type\standalone\repository\provider\jdbc\src\main\java\org\apache\shardingsphere\mode\repository\standalone\jdbc\JDBCRepository.java","2","118","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"3","org.apache.shardingsphere.mode.repository.standalone.jdbc","C:\ShravanMetrics\SS\mode\type\standalone\repository\provider\jdbc\src\main\java\org\apache\shardingsphere\mode\repository\standalone\jdbc\JDBCRepository.java","2","133","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"4","org.apache.shardingsphere.mode.repository.standalone.jdbc","C:\ShravanMetrics\SS\mode\type\standalone\repository\provider\jdbc\src\main\java\org\apache\shardingsphere\mode\repository\standalone\jdbc\JDBCRepository.java","2","159","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"5","org.apache.shardingsphere.mode.repository.standalone.jdbc","C:\ShravanMetrics\SS\mode\type\standalone\repository\provider\jdbc\src\main\java\org\apache\shardingsphere\mode\repository\standalone\jdbc\JDBCRepository.java","2","184","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"6","org.apache.shardingsphere.mode.repository.standalone.jdbc","C:\ShravanMetrics\SS\mode\type\standalone\repository\provider\jdbc\src\main\java\org\apache\shardingsphere\mode\repository\standalone\jdbc\JDBCRepository.java","2","196","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","org.apache.shardingsphere.mode.repository.standalone.jdbc","C:\ShravanMetrics\SS\mode\type\standalone\repository\provider\jdbc\src\test\java\org\apache\shardingsphere\mode\repository\standalone\jdbc\JDBCRepositoryTest.java","3","105","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"2","org.apache.shardingsphere.mode.repository.standalone.jdbc","C:\ShravanMetrics\SS\mode\type\standalone\repository\provider\jdbc\src\test\java\org\apache\shardingsphere\mode\repository\standalone\jdbc\JDBCRepositoryTest.java","3","116","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"3","org.apache.shardingsphere.mode.repository.standalone.jdbc","C:\ShravanMetrics\SS\mode\type\standalone\repository\provider\jdbc\src\test\java\org\apache\shardingsphere\mode\repository\standalone\jdbc\JDBCRepositoryTest.java","3","125","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"4","org.apache.shardingsphere.mode.repository.standalone.jdbc","C:\ShravanMetrics\SS\mode\type\standalone\repository\provider\jdbc\src\test\java\org\apache\shardingsphere\mode\repository\standalone\jdbc\JDBCRepositoryTest.java","3","137","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"5","org.apache.shardingsphere.mode.repository.standalone.jdbc","C:\ShravanMetrics\SS\mode\type\standalone\repository\provider\jdbc\src\test\java\org\apache\shardingsphere\mode\repository\standalone\jdbc\JDBCRepositoryTest.java","3","149","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"6","org.apache.shardingsphere.mode.repository.standalone.jdbc","C:\ShravanMetrics\SS\mode\type\standalone\repository\provider\jdbc\src\test\java\org\apache\shardingsphere\mode\repository\standalone\jdbc\JDBCRepositoryTest.java","3","200","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"7","org.apache.shardingsphere.mode.repository.standalone.jdbc","C:\ShravanMetrics\SS\mode\type\standalone\repository\provider\jdbc\src\test\java\org\apache\shardingsphere\mode\repository\standalone\jdbc\JDBCRepositoryTest.java","3","213","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"8","org.apache.shardingsphere.mode.repository.standalone.jdbc","C:\ShravanMetrics\SS\mode\type\standalone\repository\provider\jdbc\src\test\java\org\apache\shardingsphere\mode\repository\standalone\jdbc\JDBCRepositoryTest.java","3","227","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","Best Practices","CheckResultSet"
"1","org.apache.shardingsphere.distsql.parser.core.kernel","C:\ShravanMetrics\SS\parser\distsql\engine\src\main\java\org\apache\shardingsphere\distsql\parser\core\kernel\KernelDistSQLStatementParserEngine.java","4","47","Useless parentheses.","Code Style","UselessParentheses"
"1","org.apache.shardingsphere.distsql.parser.core.kernel","C:\ShravanMetrics\SS\parser\distsql\engine\src\main\java\org\apache\shardingsphere\distsql\parser\core\kernel\KernelDistSQLStatementVisitor.java","3","234","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"1","org.apache.shardingsphere.distsql.parser.core.utility","C:\ShravanMetrics\SS\parser\distsql\engine\src\main\java\org\apache\shardingsphere\distsql\parser\core\utility\UtilityDistSQLStatementParserEngine.java","4","56","Useless parentheses.","Code Style","UselessParentheses"
"1","org.apache.shardingsphere.distsql.statement","C:\ShravanMetrics\SS\parser\distsql\statement\src\main\java\org\apache\shardingsphere\distsql\statement\DistSQLStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.distsql.statement.ral","C:\ShravanMetrics\SS\parser\distsql\statement\src\main\java\org\apache\shardingsphere\distsql\statement\ral\RALStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.distsql.statement.ral.queryable","C:\ShravanMetrics\SS\parser\distsql\statement\src\main\java\org\apache\shardingsphere\distsql\statement\ral\queryable\QueryableRALStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.distsql.statement.ral.updatable","C:\ShravanMetrics\SS\parser\distsql\statement\src\main\java\org\apache\shardingsphere\distsql\statement\ral\updatable\UpdatableRALStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.distsql.statement.rdl","C:\ShravanMetrics\SS\parser\distsql\statement\src\main\java\org\apache\shardingsphere\distsql\statement\rdl\RDLStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.distsql.statement.rdl.resource","C:\ShravanMetrics\SS\parser\distsql\statement\src\main\java\org\apache\shardingsphere\distsql\statement\rdl\resource\ResourceDefinitionStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.distsql.statement.rdl.resource.unit","C:\ShravanMetrics\SS\parser\distsql\statement\src\main\java\org\apache\shardingsphere\distsql\statement\rdl\resource\unit\StorageUnitDefinitionStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.distsql.statement.rdl.rule","C:\ShravanMetrics\SS\parser\distsql\statement\src\main\java\org\apache\shardingsphere\distsql\statement\rdl\rule\RuleDefinitionStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.distsql.statement.rdl.rule.database","C:\ShravanMetrics\SS\parser\distsql\statement\src\main\java\org\apache\shardingsphere\distsql\statement\rdl\rule\database\DatabaseRuleDefinitionStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.distsql.statement.rdl.rule.database.type","C:\ShravanMetrics\SS\parser\distsql\statement\src\main\java\org\apache\shardingsphere\distsql\statement\rdl\rule\database\type\AlterRuleStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.distsql.statement.rdl.rule.global","C:\ShravanMetrics\SS\parser\distsql\statement\src\main\java\org\apache\shardingsphere\distsql\statement\rdl\rule\global\GlobalRuleDefinitionStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.distsql.statement.rql","C:\ShravanMetrics\SS\parser\distsql\statement\src\main\java\org\apache\shardingsphere\distsql\statement\rql\RQLStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.distsql.statement.rql.resource","C:\ShravanMetrics\SS\parser\distsql\statement\src\main\java\org\apache\shardingsphere\distsql\statement\rql\resource\ResourceQueryStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.distsql.statement.rql.rule","C:\ShravanMetrics\SS\parser\distsql\statement\src\main\java\org\apache\shardingsphere\distsql\statement\rql\rule\RuleQueryStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.distsql.statement.rql.rule.global","C:\ShravanMetrics\SS\parser\distsql\statement\src\main\java\org\apache\shardingsphere\distsql\statement\rql\rule\global\ShowGlobalRulesStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.distsql.statement.rul","C:\ShravanMetrics\SS\parser\distsql\statement\src\main\java\org\apache\shardingsphere\distsql\statement\rul\RULStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.distsql.segment.converter","C:\ShravanMetrics\SS\parser\distsql\statement\src\test\java\org\apache\shardingsphere\distsql\segment\converter\DataSourceSegmentsConverterTest.java","3","54","Do not hard code the IP address ${variableName}","Best Practices","AvoidUsingHardCodedIP"
"1","org.apache.shardingsphere.sql.parser.clickhouse.visitor.statement","C:\ShravanMetrics\SS\parser\sql\dialect\clickhouse\src\main\java\org\apache\shardingsphere\sql\parser\clickhouse\visitor\statement\ClickHouseStatementVisitor.java","3","410","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"1","org.apache.shardingsphere.sql.parser.doris.visitor.statement","C:\ShravanMetrics\SS\parser\sql\dialect\doris\src\main\java\org\apache\shardingsphere\sql\parser\doris\visitor\statement\DorisStatementVisitor.java","3","960","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"1","org.apache.shardingsphere.sql.parser.hive.visitor.statement.type","C:\ShravanMetrics\SS\parser\sql\dialect\hive\src\main\java\org\apache\shardingsphere\sql\parser\hive\visitor\statement\type\HiveDMLStatementVisitor.java","3","475","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"1","org.apache.shardingsphere.sql.parser.mysql.visitor.format","C:\ShravanMetrics\SS\parser\sql\dialect\mysql\src\main\java\org\apache\shardingsphere\sql\parser\mysql\visitor\format\MySQLFormatVisitor.java","3","87","StringBuffers can grow quite a lot, and so may become a source of memory leak (if the owning class has a long life time).","Best Practices","AvoidStringBufferField"
"2","org.apache.shardingsphere.sql.parser.mysql.visitor.format","C:\ShravanMetrics\SS\parser\sql\dialect\mysql\src\main\java\org\apache\shardingsphere\sql\parser\mysql\visitor\format\MySQLFormatVisitor.java","3","703","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"3","org.apache.shardingsphere.sql.parser.mysql.visitor.format","C:\ShravanMetrics\SS\parser\sql\dialect\mysql\src\main\java\org\apache\shardingsphere\sql\parser\mysql\visitor\format\MySQLFormatVisitor.java","3","703","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"1","org.apache.shardingsphere.sql.parser.mysql.visitor.statement","C:\ShravanMetrics\SS\parser\sql\dialect\mysql\src\main\java\org\apache\shardingsphere\sql\parser\mysql\visitor\statement\MySQLStatementVisitor.java","3","960","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"1","org.apache.shardingsphere.sql.parser.mysql.visitor.format","C:\ShravanMetrics\SS\parser\sql\dialect\mysql\src\test\java\org\apache\shardingsphere\sql\parser\mysql\visitor\format\MySQLFormatVisitorIT.java","1","37","The class name 'MySQLFormatVisitorIT' doesn't match '^Test.*$|^[A-Z][a-zA-Z0-9]*Test(s|Case)?$'","Code Style","ClassNamingConventions"
"2","org.apache.shardingsphere.sql.parser.mysql.visitor.format","C:\ShravanMetrics\SS\parser\sql\dialect\mysql\src\test\java\org\apache\shardingsphere\sql\parser\mysql\visitor\format\MySQLFormatVisitorIT.java","1","47","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","org.apache.shardingsphere.sql.parser.opengauss.visitor.statement","C:\ShravanMetrics\SS\parser\sql\dialect\opengauss\src\main\java\org\apache\shardingsphere\sql\parser\opengauss\visitor\statement\OpenGaussStatementVisitor.java","3","353","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"2","org.apache.shardingsphere.sql.parser.opengauss.visitor.statement","C:\ShravanMetrics\SS\parser\sql\dialect\opengauss\src\main\java\org\apache\shardingsphere\sql\parser\opengauss\visitor\statement\OpenGaussStatementVisitor.java","3","590","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"3","org.apache.shardingsphere.sql.parser.opengauss.visitor.statement","C:\ShravanMetrics\SS\parser\sql\dialect\opengauss\src\main\java\org\apache\shardingsphere\sql\parser\opengauss\visitor\statement\OpenGaussStatementVisitor.java","3","834","Avoid unused private methods such as 'createInsertValuesSegments(ExprListContext)'.","Best Practices","UnusedPrivateMethod"
"1","org.apache.shardingsphere.sql.parser.oracle.visitor.statement","C:\ShravanMetrics\SS\parser\sql\dialect\oracle\src\main\java\org\apache\shardingsphere\sql\parser\oracle\visitor\statement\OracleStatementVisitor.java","3","779","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"2","org.apache.shardingsphere.sql.parser.oracle.visitor.statement","C:\ShravanMetrics\SS\parser\sql\dialect\oracle\src\main\java\org\apache\shardingsphere\sql\parser\oracle\visitor\statement\OracleStatementVisitor.java","3","987","Avoid unused private methods such as 'getExpressions(List<ExprContext>)'.","Best Practices","UnusedPrivateMethod"
"1","org.apache.shardingsphere.sql.parser.oracle.visitor.statement.type","C:\ShravanMetrics\SS\parser\sql\dialect\oracle\src\main\java\org\apache\shardingsphere\sql\parser\oracle\visitor\statement\type\OracleDMLStatementVisitor.java","3","1040","This if statement can be replaced by `return {condition} && {thenBranch};`","Design","SimplifyBooleanReturns"
"1","org.apache.shardingsphere.sql.parser.postgresql.visitor.statement","C:\ShravanMetrics\SS\parser\sql\dialect\postgresql\src\main\java\org\apache\shardingsphere\sql\parser\postgresql\visitor\statement\PostgreSQLStatementVisitor.java","3","354","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"2","org.apache.shardingsphere.sql.parser.postgresql.visitor.statement","C:\ShravanMetrics\SS\parser\sql\dialect\postgresql\src\main\java\org\apache\shardingsphere\sql\parser\postgresql\visitor\statement\PostgreSQLStatementVisitor.java","3","591","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"3","org.apache.shardingsphere.sql.parser.postgresql.visitor.statement","C:\ShravanMetrics\SS\parser\sql\dialect\postgresql\src\main\java\org\apache\shardingsphere\sql\parser\postgresql\visitor\statement\PostgreSQLStatementVisitor.java","3","814","Avoid unused private methods such as 'createInsertValuesSegments(ExprListContext)'.","Best Practices","UnusedPrivateMethod"
"1","org.apache.shardingsphere.sql.parser.presto.visitor.statement.type","C:\ShravanMetrics\SS\parser\sql\dialect\presto\src\main\java\org\apache\shardingsphere\sql\parser\presto\visitor\statement\type\PrestoDMLStatementVisitor.java","3","471","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"1","org.apache.shardingsphere.sql.parser.sql92.visitor.statement","C:\ShravanMetrics\SS\parser\sql\dialect\sql92\src\main\java\org\apache\shardingsphere\sql\parser\sql92\visitor\statement\SQL92StatementVisitor.java","3","439","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"1","org.apache.shardingsphere.sql.parser.sqlserver.visitor.statement","C:\ShravanMetrics\SS\parser\sql\dialect\sqlserver\src\main\java\org\apache\shardingsphere\sql\parser\sqlserver\visitor\statement\SQLServerStatementVisitor.java","3","651","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"1","org.apache.shardingsphere.sql.parser.core.database.parser","C:\ShravanMetrics\SS\parser\sql\engine\src\main\java\org\apache\shardingsphere\sql\parser\core\database\parser\SQLParserExecutor.java","3","70","Thrown exception does not preserve the stack trace of exception 'ex' on all code paths","Best Practices","PreserveStackTrace"
"2","org.apache.shardingsphere.sql.parser.core.database.parser","C:\ShravanMetrics\SS\parser\sql\engine\src\main\java\org\apache\shardingsphere\sql\parser\core\database\parser\SQLParserExecutor.java","3","70","Thrown exception does not preserve the stack trace of exception 'exception' on all code paths","Best Practices","PreserveStackTrace"
"1","org.apache.shardingsphere.sql.parser.sql.common.segment.dml.predicate","C:\ShravanMetrics\SS\parser\sql\statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\segment\dml\predicate\AndPredicate.java","3","33","This final field could be made static","Design","FinalFieldCouldBeStatic"
"2","org.apache.shardingsphere.sql.parser.sql.common.segment.dml.predicate","C:\ShravanMetrics\SS\parser\sql\statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\segment\dml\predicate\AndPredicate.java","3","35","This final field could be made static","Design","FinalFieldCouldBeStatic"
"1","org.apache.shardingsphere.sql.parser.sql.common.segment.dml.predicate","C:\ShravanMetrics\SS\parser\sql\statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\segment\dml\predicate\OrPredicateSegment.java","3","34","This final field could be made static","Design","FinalFieldCouldBeStatic"
"2","org.apache.shardingsphere.sql.parser.sql.common.segment.dml.predicate","C:\ShravanMetrics\SS\parser\sql\statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\segment\dml\predicate\OrPredicateSegment.java","3","36","This final field could be made static","Design","FinalFieldCouldBeStatic"
"1","org.apache.shardingsphere.sql.parser.sql.common.segment.generic.table","C:\ShravanMetrics\SS\parser\sql\statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\segment\generic\table\DeleteMultiTableSegment.java","3","55","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","org.apache.shardingsphere.sql.parser.sql.common.statement.dal","C:\ShravanMetrics\SS\parser\sql\statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\statement\dal\AnalyzeTableStatement.java","1","31","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.sql.parser.sql.common.statement.dal","C:\ShravanMetrics\SS\parser\sql\statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\statement\dal\FlushStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.sql.parser.sql.common.statement.dal","C:\ShravanMetrics\SS\parser\sql\statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\statement\dal\LoadStatement.java","1","22","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.sql.parser.sql.common.statement.dal","C:\ShravanMetrics\SS\parser\sql\statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\statement\dal\SetStatement.java","1","31","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.sql.parser.sql.common.statement.dal","C:\ShravanMetrics\SS\parser\sql\statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\statement\dal\UseStatement.java","1","29","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.sql.parser.sql.common.statement.dal","C:\ShravanMetrics\SS\parser\sql\statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\statement\dal\VacuumStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.sql.parser.sql.common.statement.dcl","C:\ShravanMetrics\SS\parser\sql\statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\statement\dcl\AlterRoleStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.sql.parser.sql.common.statement.dcl","C:\ShravanMetrics\SS\parser\sql\statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\statement\dcl\AlterUserStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.sql.parser.sql.common.statement.dcl","C:\ShravanMetrics\SS\parser\sql\statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\statement\dcl\CreateGroupStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.sql.parser.sql.common.statement.dcl","C:\ShravanMetrics\SS\parser\sql\statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\statement\dcl\CreateRoleStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.sql.parser.sql.common.statement.dcl","C:\ShravanMetrics\SS\parser\sql\statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\statement\dcl\CreateUserStatement.java","1","31","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.sql.parser.sql.common.statement.dcl","C:\ShravanMetrics\SS\parser\sql\statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\statement\dcl\DropRoleStatement.java","1","25","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.sql.parser.sql.common.statement.dcl","C:\ShravanMetrics\SS\parser\sql\statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\statement\dcl\DropUserStatement.java","1","30","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.apache.shardingsphere.sql.parser.sql.common.statement.dcl","C:\ShravanMetrics\SS\parser\sql\statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\statement\dcl\GrantStatement.java","1","31","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
